station_id,date,precip_mm,air_temp_c,ndvi,sand_frac,clay_frac,elevation_m,sm_target
ST032,2020-05-29,0.0,18.73,0.533,0.276,0.407,183.2,0.1245
ST032,2020-06-05,0.0,20.38,0.496,0.276,0.407,183.2,0.0751
ST032,2020-06-12,0.0,22.83,0.527,0.276,0.407,183.2,0.0744
ST032,2020-06-19,0.0,23.38,0.53,0.276,0.407,183.2,0.043
ST032,2020-06-26,10.89,22.03,0.606,0.276,0.407,183.2,0.0945
ST032,2020-07-03,0.0,25.64,0.604,0.276,0.407,183.2,0.0683
ST032,2020-07-10,0.99,24.88,0.57,0.276,0.407,183.2,0.0665
ST032,2020-07-17,0.0,26.42,0.638,0.276,0.407,183.2,0.0552
ST032,2020-07-24,0.0,25.29,0.655,0.276,0.407,183.2,0.0539
ST032,2020-07-31,0.0,24.33,0.623,0.276,0.407,183.2,0.0663
ST032,2020-08-07,43.59,20.36,0.61,0.276,0.407,183.2,0.1967
ST032,2020-08-14,0.0,20.78,0.622,0.276,0.407,183.2,0.1696
ST032,2020-08-21,0.0,19.61,0.645,0.276,0.407,183.2,0.0784
ST032,2020-08-28,0.0,20.91,0.624,0.276,0.407,183.2,0.0817
ST032,2020-09-04,0.0,19.66,0.622,0.276,0.407,183.2,0.0618
ST032,2020-09-11,0.0,19.88,0.635,0.276,0.407,183.2,0.0699
ST032,2020-09-18,26.01,16.95,0.53,0.276,0.407,183.2,0.2428
ST032,2020-09-25,0.0,15.93,0.556,0.276,0.407,183.2,0.123
ST032,2020-10-02,0.0,17.11,0.571,0.276,0.407,183.2,0.0754
ST032,2020-10-09,0.0,12.68,0.503,0.276,0.407,183.2,0.0558
ST032,2020-10-16,0.0,11.72,0.474,0.276,0.407,183.2,0.0696
ST032,2020-10-23,0.0,10.84,0.405,0.276,0.407,183.2,0.064
ST032,2020-10-30,0.0,8.66,0.39,0.276,0.407,183.2,0.0684
ST032,2020-11-06,0.0,1.38,0.386,0.276,0.407,183.2,0.0632
ST032,2020-11-13,0.0,5.84,0.333,0.276,0.407,183.2,0.046
ST032,2020-11-20,0.0,5.06,0.261,0.276,0.407,183.2,0.0608
ST032,2020-11-27,0.0,3.42,0.276,0.276,0.407,183.2,0.051
ST032,2020-12-04,0.0,2.05,0.205,0.276,0.407,183.2,0.0668
ST032,2020-12-11,0.0,0.3,0.197,0.276,0.407,183.2,0.0738
ST032,2020-12-18,0.0,0.45,0.158,0.276,0.407,183.2,0.0459
ST032,2020-12-25,0.0,4.21,0.127,0.276,0.407,183.2,0.0632
ST033,2016-01-01,0.0,-6.09,0.179,0.611,0.117,1455.3,0.2504
ST033,2016-01-08,0.0,-6.63,0.18,0.611,0.117,1455.3,0.0776
ST033,2016-01-15,0.0,-7.98,0.17,0.611,0.117,1455.3,0.0587
ST033,2016-01-22,0.0,-6.89,0.124,0.611,0.117,1455.3,0.0506
ST033,2016-01-29,0.0,-3.53,0.119,0.611,0.117,1455.3,0.0298
ST033,2016-02-05,0.0,-8.35,0.132,0.611,0.117,1455.3,0.0862
ST033,2016-02-12,0.0,-4.72,0.171,0.611,0.117,1455.3,0.0561
ST033,2016-02-19,0.0,-6.92,0.11,0.611,0.117,1455.3,0.1065
ST033,2016-02-26,0.0,-3.71,0.12,0.611,0.117,1455.3,0.0583
ST033,2016-03-04,0.0,-5.84,0.127,0.611,0.117,1455.3,0.0381
ST033,2016-03-11,0.0,-0.87,0.209,0.611,0.117,1455.3,0.0353
ST033,2016-03-18,0.0,-0.37,0.196,0.611,0.117,1455.3,0.031
ST033,2016-03-25,0.0,-2.5,0.194,0.611,0.117,1455.3,0.1496
ST033,2016-04-01,0.0,-2.08,0.283,0.611,0.117,1455.3,0.1019
ST033,2016-04-08,0.0,1.87,0.213,0.611,0.117,1455.3,0.083
ST033,2016-04-15,53.88,1.81,0.281,0.611,0.117,1455.3,0.2974
ST033,2016-04-22,19.83,4.49,0.288,0.611,0.117,1455.3,0.2706
ST033,2016-04-29,0.0,3.79,0.308,0.611,0.117,1455.3,0.1034
ST033,2016-05-06,3.64,9.13,0.286,0.611,0.117,1455.3,0.0563
ST033,2016-05-13,3.95,7.39,0.364,0.611,0.117,1455.3,0.3073
ST033,2016-05-20,2.92,9.03,0.437,0.611,0.117,1455.3,0.1164
ST033,2016-05-27,0.0,6.17,0.441,0.611,0.117,1455.3,0.0481
ST033,2016-06-03,0.0,13.45,0.439,0.611,0.117,1455.3,0.02
ST033,2016-06-10,0.0,14.62,0.458,0.611,0.117,1455.3,0.02
ST033,2016-06-17,3.22,11.37,0.505,0.611,0.117,1455.3,0.1277
ST033,2016-06-24,0.0,19.06,0.561,0.611,0.117,1455.3,0.026
ST033,2016-07-01,0.0,13.23,0.536,0.611,0.117,1455.3,0.0328
ST033,2016-07-08,0.0,14.87,0.539,0.611,0.117,1455.3,0.0322
ST033,2016-07-15,23.57,17.61,0.587,0.611,0.117,1455.3,0.269
ST033,2016-07-22,0.0,14.68,0.584,0.611,0.117,1455.3,0.1442
ST033,2016-07-29,0.0,15.79,0.601,0.611,0.117,1455.3,0.0384
ST033,2016-08-05,0.0,11.69,0.541,0.611,0.117,1455.3,0.0526
ST033,2016-08-12,0.0,11.54,0.604,0.611,0.117,1455.3,0.0374
ST033,2016-08-19,0.0,9.94,0.591,0.611,0.117,1455.3,0.0321
ST033,2016-08-26,0.0,12.85,0.584,0.611,0.117,1455.3,0.0284
ST033,2016-09-02,0.0,9.54,0.569,0.611,0.117,1455.3,0.0356
ST033,2016-09-09,0.0,7.23,0.479,0.611,0.117,1455.3,0.0303
ST033,2016-09-16,0.0,5.45,0.542,0.611,0.117,1455.3,0.02
ST033,2016-09-23,0.0,6.37,0.449,0.611,0.117,1455.3,0.0233
ST033,2016-09-30,2.23,4.96,0.506,0.611,0.117,1455.3,0.0379
ST033,2016-10-07,0.0,3.97,0.477,0.611,0.117,1455.3,0.031
ST033,2016-10-14,0.0,2.85,0.453,0.611,0.117,1455.3,0.0325
ST033,2016-10-21,0.0,3.21,0.445,0.611,0.117,1455.3,0.036
ST033,2016-10-28,0.0,1.55,0.406,0.611,0.117,1455.3,0.0286
ST033,2016-11-04,0.0,0.74,0.381,0.611,0.117,1455.3,0.0408
ST033,2016-11-11,8.17,-4.02,0.319,0.611,0.117,1455.3,0.0827
ST033,2016-11-18,0.0,-2.89,0.334,0.611,0.117,1455.3,0.0608
ST033,2016-11-25,0.0,-2.28,0.323,0.611,0.117,1455.3,0.0515
ST033,2016-12-02,0.0,-6.4,0.266,0.611,0.117,1455.3,0.0956
ST033,2016-12-09,0.0,-4.5,0.298,0.611,0.117,1455.3,0.0456
ST033,2016-12-16,0.0,-9.96,0.194,0.611,0.117,1455.3,0.0342
ST033,2016-12-23,0.0,-8.32,0.169,0.611,0.117,1455.3,0.036
ST033,2016-12-30,0.0,-8.68,0.149,0.611,0.117,1455.3,0.0222
ST033,2017-01-06,0.0,-7.92,0.157,0.611,0.117,1455.3,0.0343
ST033,2017-01-13,0.0,-3.0,0.139,0.611,0.117,1455.3,0.0367
ST033,2017-01-20,0.0,-7.01,0.083,0.611,0.117,1455.3,0.0453
ST033,2017-01-27,0.0,-8.51,0.113,0.611,0.117,1455.3,0.0477
ST033,2017-02-03,0.0,-6.11,0.172,0.611,0.117,1455.3,0.15
ST033,2017-02-10,0.0,-3.48,0.121,0.611,0.117,1455.3,0.1851
ST033,2017-02-17,0.0,-7.35,0.133,0.611,0.117,1455.3,0.0671
ST033,2017-02-24,0.0,-4.3,0.13,0.611,0.117,1455.3,0.0895
ST033,2017-03-03,0.0,-2.18,0.17,0.611,0.117,1455.3,0.107
ST033,2017-03-10,0.0,-1.56,0.155,0.611,0.117,1455.3,0.071
ST033,2017-03-17,0.0,-0.99,0.109,0.611,0.117,1455.3,0.0408
ST033,2017-03-24,11.72,-0.53,0.224,0.611,0.117,1455.3,0.1976
ST033,2017-03-31,0.0,-1.47,0.251,0.611,0.117,1455.3,0.112
ST033,2017-04-07,0.07,2.08,0.258,0.611,0.117,1455.3,0.0761
ST033,2017-04-14,0.0,3.67,0.217,0.611,0.117,1455.3,0.0501
ST033,2017-04-21,0.0,4.25,0.259,0.611,0.117,1455.3,0.0504
ST033,2017-04-28,0.0,6.21,0.313,0.611,0.117,1455.3,0.1519
ST033,2017-05-05,50.09,10.28,0.343,0.611,0.117,1455.3,0.3255
ST033,2017-05-12,0.0,12.09,0.349,0.611,0.117,1455.3,0.1045
ST033,2017-05-19,0.0,11.06,0.382,0.611,0.117,1455.3,0.0395
ST033,2017-05-26,0.0,8.46,0.394,0.611,0.117,1455.3,0.0557
ST033,2017-06-02,0.0,9.16,0.409,0.611,0.117,1455.3,0.1574
ST033,2017-06-09,3.28,11.45,0.474,0.611,0.117,1455.3,0.1984
ST033,2017-06-16,0.0,13.27,0.475,0.611,0.117,1455.3,0.2109
ST033,2017-06-23,0.0,15.21,0.507,0.611,0.117,1455.3,0.0507
ST033,2017-06-30,0.0,15.32,0.539,0.611,0.117,1455.3,0.0354
ST033,2017-07-07,0.0,13.36,0.496,0.611,0.117,1455.3,0.1399
ST033,2017-07-14,0.0,16.0,0.567,0.611,0.117,1455.3,0.0868
ST033,2017-07-21,0.0,17.2,0.541,0.611,0.117,1455.3,0.0314
ST033,2017-07-28,4.02,15.41,0.543,0.611,0.117,1455.3,0.0326
ST033,2017-08-04,0.0,15.86,0.568,0.611,0.117,1455.3,0.0667
ST033,2017-08-11,0.0,13.01,0.581,0.611,0.117,1455.3,0.02
ST033,2017-08-18,0.0,13.55,0.593,0.611,0.117,1455.3,0.0415
ST033,2017-08-25,4.93,12.75,0.593,0.611,0.117,1455.3,0.1207
ST033,2017-09-01,0.0,9.69,0.554,0.611,0.117,1455.3,0.1366
ST033,2017-09-08,5.81,6.78,0.57,0.611,0.117,1455.3,0.1245
ST033,2017-09-15,0.57,12.35,0.563,0.611,0.117,1455.3,0.0481
ST033,2017-09-22,0.0,9.14,0.525,0.611,0.117,1455.3,0.0779
ST033,2017-09-29,0.0,10.7,0.518,0.611,0.117,1455.3,0.1112
ST033,2017-10-06,0.0,3.58,0.441,0.611,0.117,1455.3,0.1468
ST033,2017-10-13,8.95,2.19,0.497,0.611,0.117,1455.3,0.0911
ST033,2017-10-20,0.0,1.42,0.465,0.611,0.117,1455.3,0.0398
ST033,2017-10-27,0.0,1.28,0.36,0.611,0.117,1455.3,0.0488
ST033,2017-11-03,0.0,-2.43,0.351,0.611,0.117,1455.3,0.0228
ST033,2017-11-10,0.0,-5.07,0.335,0.611,0.117,1455.3,0.0405
ST033,2017-11-17,0.0,-7.21,0.322,0.611,0.117,1455.3,0.0293
ST033,2017-11-24,0.0,-6.81,0.252,0.611,0.117,1455.3,0.0387
ST033,2017-12-01,0.0,-9.19,0.238,0.611,0.117,1455.3,0.0253
ST033,2017-12-08,0.0,-2.14,0.194,0.611,0.117,1455.3,0.0587
ST033,2017-12-15,0.0,-5.86,0.245,0.611,0.117,1455.3,0.0299
ST033,2017-12-22,0.0,-10.86,0.19,0.611,0.117,1455.3,0.0412
ST033,2017-12-29,0.0,-2.44,0.172,0.611,0.117,1455.3,0.0369
ST033,2018-01-05,0.0,-8.17,0.186,0.611,0.117,1455.3,0.041
ST033,2018-01-12,0.0,-10.23,0.167,0.611,0.117,1455.3,0.0498
ST033,2018-01-19,0.0,-6.5,0.147,0.611,0.117,1455.3,0.02
ST033,2018-01-26,0.0,-4.49,0.13,0.611,0.117,1455.3,0.0348
ST033,2018-02-02,0.0,-7.71,0.167,0.611,0.117,1455.3,0.0614
ST033,2018-02-09,3.57,-5.65,0.137,0.611,0.117,1455.3,0.0523
ST033,2018-02-16,0.0,-4.09,0.156,0.611,0.117,1455.3,0.0602
ST033,2018-02-23,0.0,-4.02,0.104,0.611,0.117,1455.3,0.045
ST033,2018-03-02,0.0,-3.71,0.176,0.611,0.117,1455.3,0.0398
ST033,2018-03-09,0.0,-4.68,0.151,0.611,0.117,1455.3,0.0295
ST033,2018-03-16,31.8,-2.91,0.108,0.611,0.117,1455.3,0.2239
ST033,2018-03-23,0.0,-5.16,0.164,0.611,0.117,1455.3,0.1853
ST033,2018-03-30,39.09,-2.45,0.168,0.611,0.117,1455.3,0.2835
ST033,2018-04-06,2.7,3.1,0.295,0.611,0.117,1455.3,0.1751
ST033,2018-04-13,35.62,1.86,0.287,0.611,0.117,1455.3,0.2614
ST033,2018-04-20,17.5,3.41,0.286,0.611,0.117,1455.3,0.2136
ST033,2018-04-27,0.0,5.72,0.338,0.611,0.117,1455.3,0.0505
ST033,2018-05-04,38.75,5.53,0.265,0.611,0.117,1455.3,0.3049
ST033,2018-05-11,0.0,11.95,0.341,0.611,0.117,1455.3,0.4039
ST033,2018-05-18,0.0,5.96,0.395,0.611,0.117,1455.3,0.1207
ST033,2018-05-25,3.56,10.23,0.457,0.611,0.117,1455.3,0.1797
ST033,2018-06-01,0.0,8.08,0.409,0.611,0.117,1455.3,0.0771
ST033,2018-06-08,0.0,15.36,0.453,0.611,0.117,1455.3,0.0223
ST033,2018-06-15,0.0,11.99,0.506,0.611,0.117,1455.3,0.1806
ST033,2018-06-22,92.3,16.38,0.473,0.611,0.117,1455.3,0.4396
ST033,2018-06-29,24.36,15.98,0.511,0.611,0.117,1455.3,0.2053
ST033,2018-07-06,0.0,13.99,0.532,0.611,0.117,1455.3,0.1099
ST033,2018-07-13,0.0,11.04,0.542,0.611,0.117,1455.3,0.0965
ST033,2018-07-20,0.0,11.49,0.591,0.611,0.117,1455.3,0.0568
ST033,2018-07-27,2.06,12.21,0.532,0.611,0.117,1455.3,0.0386
ST033,2018-08-03,0.0,11.48,0.602,0.611,0.117,1455.3,0.0292
ST033,2018-08-10,0.0,12.91,0.587,0.611,0.117,1455.3,0.0472
ST033,2018-08-17,0.0,11.42,0.553,0.611,0.117,1455.3,0.0342
ST033,2018-08-24,0.0,13.75,0.606,0.611,0.117,1455.3,0.1028
ST033,2018-08-31,0.0,6.99,0.566,0.611,0.117,1455.3,0.0333
ST033,2018-09-07,0.0,9.03,0.536,0.611,0.117,1455.3,0.0337
ST033,2018-09-14,0.0,6.51,0.508,0.611,0.117,1455.3,0.0372
ST033,2018-09-21,0.0,11.39,0.539,0.611,0.117,1455.3,0.0328
ST033,2018-09-28,0.0,5.72,0.467,0.611,0.117,1455.3,0.0494
ST033,2018-10-05,0.0,3.22,0.445,0.611,0.117,1455.3,0.031
ST033,2018-10-12,0.0,4.52,0.475,0.611,0.117,1455.3,0.0323
ST033,2018-10-19,0.0,-1.79,0.479,0.611,0.117,1455.3,0.0391
ST033,2018-10-26,0.0,0.49,0.419,0.611,0.117,1455.3,0.0214
ST033,2018-11-02,0.0,1.58,0.318,0.611,0.117,1455.3,0.0332
ST033,2018-11-09,0.0,-0.63,0.332,0.611,0.117,1455.3,0.0429
ST033,2018-11-16,0.0,-4.19,0.302,0.611,0.117,1455.3,0.0479
ST033,2018-11-23,0.0,-1.2,0.263,0.611,0.117,1455.3,0.0327
ST033,2018-11-30,0.0,-6.91,0.213,0.611,0.117,1455.3,0.0345
ST033,2018-12-07,0.0,-6.65,0.262,0.611,0.117,1455.3,0.054
ST033,2018-12-14,0.0,-2.92,0.242,0.611,0.117,1455.3,0.0386
ST033,2018-12-21,0.0,-7.93,0.202,0.611,0.117,1455.3,0.0404
ST033,2018-12-28,0.0,-2.82,0.161,0.611,0.117,1455.3,0.0329
ST033,2019-01-04,0.0,-8.74,0.158,0.611,0.117,1455.3,0.0509
ST033,2019-01-11,0.0,-8.29,0.131,0.611,0.117,1455.3,0.0415
ST033,2019-01-18,0.0,-3.81,0.167,0.611,0.117,1455.3,0.0335
ST033,2019-01-25,0.0,-5.22,0.115,0.611,0.117,1455.3,0.0939
ST033,2019-02-01,0.0,-4.73,0.116,0.611,0.117,1455.3,0.0497
ST033,2019-02-08,0.0,-8.59,0.151,0.611,0.117,1455.3,0.0488
ST033,2019-02-15,3.48,-8.25,0.151,0.611,0.117,1455.3,0.0583
ST033,2019-02-22,0.0,-6.06,0.192,0.611,0.117,1455.3,0.0213
ST033,2019-03-01,0.0,-3.64,0.161,0.611,0.117,1455.3,0.0513
ST033,2019-03-08,0.0,-4.66,0.117,0.611,0.117,1455.3,0.0309
ST033,2019-03-15,0.0,-1.46,0.172,0.611,0.117,1455.3,0.1154
ST033,2019-03-22,6.1,-1.79,0.167,0.611,0.117,1455.3,0.1248
ST033,2019-03-29,0.0,2.26,0.208,0.611,0.117,1455.3,0.161
ST033,2019-04-05,0.0,-0.11,0.241,0.611,0.117,1455.3,0.0568
ST033,2019-04-12,0.0,3.02,0.225,0.611,0.117,1455.3,0.25
ST033,2019-04-19,0.0,1.37,0.267,0.611,0.117,1455.3,0.1095
ST033,2019-04-26,0.0,7.65,0.325,0.611,0.117,1455.3,0.1011
ST033,2019-05-03,20.42,3.77,0.324,0.611,0.117,1455.3,0.3115
ST033,2019-05-10,0.0,6.44,0.315,0.611,0.117,1455.3,0.0949
ST033,2019-05-17,6.68,8.03,0.321,0.611,0.117,1455.3,0.1336
ST033,2019-05-24,0.0,12.7,0.405,0.611,0.117,1455.3,0.1173
ST033,2019-05-31,0.0,11.69,0.455,0.611,0.117,1455.3,0.051
ST033,2019-06-07,2.05,10.45,0.471,0.611,0.117,1455.3,0.0283
ST033,2019-06-14,0.0,15.23,0.483,0.611,0.117,1455.3,0.1074
ST033,2019-06-21,0.0,18.43,0.497,0.611,0.117,1455.3,0.1184
ST033,2019-06-28,0.0,17.29,0.507,0.611,0.117,1455.3,0.1375
ST033,2019-07-05,0.0,16.4,0.526,0.611,0.117,1455.3,0.0272
ST033,2019-07-12,0.0,15.8,0.485,0.611,0.117,1455.3,0.1665
ST033,2019-07-19,0.0,11.24,0.577,0.611,0.117,1455.3,0.0335
ST033,2019-07-26,0.0,14.29,0.549,0.611,0.117,1455.3,0.3072
ST033,2019-08-02,0.0,14.06,0.62,0.611,0.117,1455.3,0.044
ST033,2019-08-09,0.0,12.21,0.542,0.611,0.117,1455.3,0.0508
ST033,2019-08-16,24.35,10.61,0.547,0.611,0.117,1455.3,0.1612
ST033,2019-08-23,0.0,13.88,0.584,0.611,0.117,1455.3,0.0455
ST033,2019-08-30,0.0,11.37,0.589,0.611,0.117,1455.3,0.052
ST033,2019-09-06,0.0,7.42,0.552,0.611,0.117,1455.3,0.0413
ST033,2019-09-13,0.0,9.37,0.552,0.611,0.117,1455.3,0.0368
ST033,2019-09-20,0.0,11.15,0.484,0.611,0.117,1455.3,0.029
ST033,2019-09-27,0.0,7.16,0.474,0.611,0.117,1455.3,0.02
ST033,2019-10-04,0.0,4.07,0.525,0.611,0.117,1455.3,0.0617
ST033,2019-10-11,11.02,4.19,0.424,0.611,0.117,1455.3,0.1178
ST033,2019-10-18,0.0,1.78,0.452,0.611,0.117,1455.3,0.0348
ST033,2019-10-25,0.0,-0.57,0.408,0.611,0.117,1455.3,0.068
ST033,2019-11-01,0.0,5.33,0.342,0.611,0.117,1455.3,0.1012
ST033,2019-11-08,0.0,0.18,0.403,0.611,0.117,1455.3,0.0419
ST033,2019-11-15,0.0,-2.63,0.321,0.611,0.117,1455.3,0.034
ST033,2019-11-22,0.0,-5.82,0.325,0.611,0.117,1455.3,0.02
ST033,2019-11-29,0.0,-4.61,0.301,0.611,0.117,1455.3,0.0221
ST033,2019-12-06,0.0,-7.05,0.268,0.611,0.117,1455.3,0.0823
ST033,2019-12-13,0.0,-6.3,0.277,0.611,0.117,1455.3,0.0634
ST033,2019-12-20,0.0,-5.15,0.156,0.611,0.117,1455.3,0.0469
ST033,2019-12-27,0.0,-6.96,0.199,0.611,0.117,1455.3,0.0266
ST033,2020-01-03,0.0,-2.85,0.184,0.611,0.117,1455.3,0.0274
ST033,2020-01-10,0.0,-7.32,0.103,0.611,0.117,1455.3,0.0389
ST033,2020-01-17,0.0,-9.68,0.136,0.611,0.117,1455.3,0.0516
ST033,2020-01-24,0.0,-3.83,0.108,0.611,0.117,1455.3,0.0482
ST033,2020-01-31,0.0,-8.3,0.111,0.611,0.117,1455.3,0.0297
ST033,2020-02-07,0.0,-8.97,0.174,0.611,0.117,1455.3,0.0592
ST033,2020-02-14,0.0,-5.99,0.068,0.611,0.117,1455.3,0.0435
ST033,2020-02-21,0.0,-4.99,0.101,0.611,0.117,1455.3,0.0277
ST033,2020-02-28,0.0,-4.07,0.136,0.611,0.117,1455.3,0.0906
ST033,2020-03-06,0.0,-4.63,0.178,0.611,0.117,1455.3,0.0878
ST033,2020-03-13,0.0,-0.97,0.15,0.611,0.117,1455.3,0.0504
ST033,2020-03-20,0.0,-0.66,0.176,0.611,0.117,1455.3,0.033
ST033,2020-03-27,0.0,-1.24,0.209,0.611,0.117,1455.3,0.3093
ST033,2020-04-03,0.0,2.95,0.174,0.611,0.117,1455.3,0.0862
ST033,2020-04-10,0.0,3.14,0.236,0.611,0.117,1455.3,0.0489
ST033,2020-04-17,10.72,0.7,0.269,0.611,0.117,1455.3,0.2375
ST033,2020-04-24,40.02,5.86,0.264,0.611,0.117,1455.3,0.4629
ST033,2020-05-01,0.0,8.19,0.29,0.611,0.117,1455.3,0.215
ST033,2020-05-08,0.0,9.31,0.357,0.611,0.117,1455.3,0.0684
ST033,2020-05-15,0.0,12.98,0.394,0.611,0.117,1455.3,0.0605
ST033,2020-05-22,28.55,9.37,0.456,0.611,0.117,1455.3,0.2032
ST033,2020-05-29,0.0,8.28,0.404,0.611,0.117,1455.3,0.169
ST033,2020-06-05,0.0,10.34,0.481,0.611,0.117,1455.3,0.1377
ST033,2020-06-12,0.0,14.06,0.524,0.611,0.117,1455.3,0.119
ST033,2020-06-19,0.0,12.79,0.544,0.611,0.117,1455.3,0.1718
ST033,2020-06-26,17.1,16.57,0.544,0.611,0.117,1455.3,0.0875
ST033,2020-07-03,7.05,14.36,0.526,0.611,0.117,1455.3,0.0742
ST033,2020-07-10,0.0,12.59,0.583,0.611,0.117,1455.3,0.1372
ST033,2020-07-17,4.78,17.18,0.545,0.611,0.117,1455.3,0.1699
ST033,2020-07-24,0.0,11.89,0.6,0.611,0.117,1455.3,0.0427
ST033,2020-07-31,1.98,12.36,0.6,0.611,0.117,1455.3,0.0778
ST033,2020-08-07,0.0,12.17,0.579,0.611,0.117,1455.3,0.0202
ST033,2020-08-14,0.0,10.82,0.554,0.611,0.117,1455.3,0.0873
ST033,2020-08-21,0.0,12.45,0.583,0.611,0.117,1455.3,0.0401
ST033,2020-08-28,0.0,7.41,0.58,0.611,0.117,1455.3,0.0262
ST033,2020-09-04,0.0,7.68,0.61,0.611,0.117,1455.3,0.0382
ST033,2020-09-11,0.0,10.13,0.537,0.611,0.117,1455.3,0.0274
ST033,2020-09-18,0.0,11.55,0.485,0.611,0.117,1455.3,0.02
ST033,2020-09-25,0.0,8.84,0.515,0.611,0.117,1455.3,0.0379
ST033,2020-10-02,0.0,2.0,0.51,0.611,0.117,1455.3,0.0487
ST033,2020-10-09,0.0,2.13,0.47,0.611,0.117,1455.3,0.0312
ST033,2020-10-16,0.0,2.56,0.446,0.611,0.117,1455.3,0.0477
ST033,2020-10-23,0.0,1.63,0.354,0.611,0.117,1455.3,0.0267
ST033,2020-10-30,0.0,2.39,0.384,0.611,0.117,1455.3,0.041
ST033,2020-11-06,0.0,-0.26,0.391,0.611,0.117,1455.3,0.0318
ST033,2020-11-13,0.0,4.38,0.292,0.611,0.117,1455.3,0.041
ST033,2020-11-20,0.0,0.82,0.276,0.611,0.117,1455.3,0.0279
ST033,2020-11-27,0.0,-2.72,0.248,0.611,0.117,1455.3,0.0317
ST033,2020-12-04,0.0,-7.15,0.306,0.611,0.117,1455.3,0.0455
ST033,2020-12-11,0.0,-3.88,0.24,0.611,0.117,1455.3,0.0424
ST033,2020-12-18,0.0,-6.68,0.142,0.611,0.117,1455.3,0.0335
ST033,2020-12-25,0.0,-7.39,0.157,0.611,0.117,1455.3,0.0407
ST034,2016-01-01,0.0,3.42,0.121,0.787,0.112,175.9,0.2159
ST034,2016-01-08,0.0,-0.27,0.054,0.787,0.112,175.9,0.0877
ST034,2016-01-15,0.0,1.58,0.07,0.787,0.112,175.9,0.0467
ST034,2016-01-22,0.0,-0.1,0.099,0.787,0.112,175.9,0.0398
ST034,2016-01-29,0.0,-0.53,0.05,0.787,0.112,175.9,0.0441
ST034,2016-02-05,0.0,1.56,0.094,0.787,0.112,175.9,0.0434
ST034,2016-02-12,0.0,4.18,0.107,0.787,0.112,175.9,0.0368
ST034,2016-02-19,0.0,2.19,0.05,0.787,0.112,175.9,0.0335
ST034,2016-02-26,0.0,-0.38,0.112,0.787,0.112,175.9,0.0265
ST034,2016-03-04,0.0,6.86,0.05,0.787,0.112,175.9,0.0536
ST034,2016-03-11,0.0,6.0,0.132,0.787,0.112,175.9,0.0417
ST034,2016-03-18,0.0,6.78,0.13,0.787,0.112,175.9,0.0733
ST034,2016-03-25,0.0,10.83,0.089,0.787,0.112,175.9,0.02
ST034,2016-04-01,0.0,9.81,0.207,0.787,0.112,175.9,0.02
ST034,2016-04-08,0.0,10.81,0.181,0.787,0.112,175.9,0.141
ST034,2016-04-15,0.0,12.45,0.25,0.787,0.112,175.9,0.2542
ST034,2016-04-22,1.21,13.77,0.255,0.787,0.112,175.9,0.3103
ST034,2016-04-29,4.89,11.13,0.277,0.787,0.112,175.9,0.2248
ST034,2016-05-06,0.0,11.31,0.372,0.787,0.112,175.9,0.1966
ST034,2016-05-13,0.0,15.3,0.357,0.787,0.112,175.9,0.116
ST034,2016-05-20,12.8,22.05,0.409,0.787,0.112,175.9,0.2865
ST034,2016-05-27,6.87,17.96,0.428,0.787,0.112,175.9,0.1929
ST034,2016-06-03,5.66,19.78,0.452,0.787,0.112,175.9,0.1291
ST034,2016-06-10,0.0,20.99,0.433,0.787,0.112,175.9,0.1555
ST034,2016-06-17,0.0,18.32,0.541,0.787,0.112,175.9,0.2328
ST034,2016-06-24,0.0,24.01,0.538,0.787,0.112,175.9,0.0885
ST034,2016-07-01,0.0,26.35,0.546,0.787,0.112,175.9,0.0591
ST034,2016-07-08,4.32,20.51,0.565,0.787,0.112,175.9,0.0304
ST034,2016-07-15,0.0,20.95,0.63,0.787,0.112,175.9,0.0275
ST034,2016-07-22,6.17,23.75,0.675,0.787,0.112,175.9,0.0581
ST034,2016-07-29,14.46,20.19,0.649,0.787,0.112,175.9,0.1458
ST034,2016-08-05,0.0,21.0,0.606,0.787,0.112,175.9,0.1064
ST034,2016-08-12,13.56,21.39,0.602,0.787,0.112,175.9,0.0717
ST034,2016-08-19,0.0,23.73,0.648,0.787,0.112,175.9,0.0285
ST034,2016-08-26,0.0,18.13,0.622,0.787,0.112,175.9,0.0491
ST034,2016-09-02,20.16,18.8,0.63,0.787,0.112,175.9,0.1897
ST034,2016-09-09,0.0,16.91,0.574,0.787,0.112,175.9,0.051
ST034,2016-09-16,0.0,16.93,0.558,0.787,0.112,175.9,0.0293
ST034,2016-09-23,0.0,16.41,0.532,0.787,0.112,175.9,0.0278
ST034,2016-09-30,0.0,14.29,0.512,0.787,0.112,175.9,0.0236
ST034,2016-10-07,0.0,11.61,0.457,0.787,0.112,175.9,0.0629
ST034,2016-10-14,0.0,12.87,0.49,0.787,0.112,175.9,0.0263
ST034,2016-10-21,0.0,8.41,0.475,0.787,0.112,175.9,0.0254
ST034,2016-10-28,11.0,3.54,0.395,0.787,0.112,175.9,0.0718
ST034,2016-11-04,7.27,12.0,0.338,0.787,0.112,175.9,0.079
ST034,2016-11-11,0.0,7.38,0.31,0.787,0.112,175.9,0.0469
ST034,2016-11-18,0.0,5.86,0.304,0.787,0.112,175.9,0.0264
ST034,2016-11-25,0.0,4.19,0.285,0.787,0.112,175.9,0.0252
